CustomerID,Gender,DateOfBirth,ZipPostalCode
122820,M,1964-08-03,40010
122821,F,1962-08-03,40010
122822,M,1967-08-03,11000
122823,F,1970-08-03,40010
122824,F,1975-08-03,40010
122828,F,1989-08-03,11000
122830,F,1976-08-03,11000
122831,M,1967-08-03,40010
122832,F,1961-08-03,11000
122833,F,1992-08-03,11000
122835,M,1966-08-03,11000
122838,M,1969-08-03,11000
122839,F,1970-08-03,20800
122843,M,1986-08-03,40010
122848,M,1960-08-03,40010
122855,M,1961-08-03,20800
122856,F,1990-08-03,40010
122860,M,1972-08-03,40010
122861,F,1964-08-03,11000
122862,M,1968-08-03,20800
122863,F,1993-08-03,11000
122864,M,1960-08-03,40010
122865,F,1966-08-03,40010
122867,M,1977-08-03,11000
122869,M,1960-08-03,40010
122872,M,1968-08-03,20800
122873,M,1968-08-03,20800
122874,M,1967-08-03,40010
122875,M,1968-08-03,20800
122876,F,1961-08-03,40010
122900,M,1975-08-03,11000
122902,F,1984-08-03,20800
122905,F,1957-08-03,40010
122906,F,1987-08-03,20800
122911,F,1974-08-03,20800
122912,M,1957-08-03,40010
122914,F,1974-08-03,40010
122915,F,1961-08-03,11000
122916,M,1957-08-03,40010
122955,F,1982-08-03,11000
122956,M,1958-08-03,40010
122957,F,1967-08-03,11000
122958,M,1977-08-03,11000
122966,M,1963-08-03,20800
122967,M,1971-08-03,11000
122973,M,1958-08-03,11000
122983,M,1959-08-03,40010
122997,F,1962-08-03,11000
122999,M,1975-08-03,20800
123005,M,1971-08-03,20800
123007,F,1959-08-03,40010
123010,M,1965-08-03,40010
123047,M,1973-08-03,40010
123057,F,1980-08-03,20800
123059,F,1968-08-03,40010
123066,M,1984-08-03,11000
123067,M,1970-08-03,40010
123081,F,1993-08-03,20800
123086,M,1976-08-03,40010
123131,F,1988-08-03,40010
123132,F,1995-08-03,20800
123139,M,1961-08-03,20800
123155,F,1983-08-03,11000
123172,F,1962-08-03,11000
123179,F,1986-08-03,20800
123182,F,1962-08-03,40010
123190,F,1990-08-03,20800
123203,M,1971-08-03,11000
123213,F,1972-08-03,40010
123221,M,1977-08-03,11000
123223,F,1970-08-03,20800
123244,F,1971-08-03,40010
123248,M,1962-08-03,40010
123251,F,1992-08-03,20800
123266,F,1983-08-03,11000
123277,M,1974-08-03,11000
123284,F,1966-08-03,11000
123285,F,1966-08-03,11000
123286,F,1975-08-03,40010
123293,F,1978-08-03,11000
123316,M,1989-08-03,11000
123319,F,1983-08-03,11000
123335,F,1975-08-03,11000
123340,M,1990-08-03,11000
123345,M,1989-08-03,20800
123353,M,1957-08-03,40010
123364,F,1992-08-03,20800
123365,M,1987-08-03,11000
123369,F,1980-08-03,11000
123382,M,1972-08-03,20800
123386,M,1996-08-03,40010
123390,F,1959-08-03,11000
123398,M,1977-08-03,20800
123514,F,1981-08-03,11000
123527,M,1972-08-03,40010
123531,F,1965-08-03,11000
123533,F,1957-08-03,40010
123538,M,1968-08-03,20800
123540,F,1983-08-03,20800
123545,F,1966-08-03,11000
123548,F,1979-08-03,11000
123552,F,1983-08-03,20800
123559,F,1983-08-03,20800
123564,F,1985-08-03,40010
123597,M,1977-08-03,11000
123598,M,1984-08-03,11000
123602,M,1994-08-03,40010
123607,F,1996-08-03,20800
123611,M,1983-08-03,20800
123617,M,1969-08-03,40010
123622,F,1974-08-03,40010
123624,F,1961-08-03,11000
123636,F,1957-08-03,20800
123639,F,1981-08-03,20800
123641,F,1979-08-03,20800
123642,F,1988-08-03,11000
123653,F,1993-08-03,11000
123662,F,1964-08-03,40010
123669,F,1972-08-03,40010
123670,M,1974-08-03,40010
123679,F,1965-08-03,11000
123688,M,1970-08-03,11000
123689,M,1964-08-03,40010
123702,F,1989-08-03,20800
123723,F,1971-08-03,40010
123738,M,1974-08-03,11000
123740,F,1958-08-03,40010
123741,F,1989-08-03,20800
123759,F,1983-08-03,20800
123773,M,1985-08-03,11000
123774,F,1997-08-03,20800
123787,M,1957-08-03,40010
123804,M,1959-08-03,40010
123814,F,1975-08-03,11000
123816,M,1962-08-03,20800
123819,M,1993-08-03,11000
123836,M,1957-08-03,20800
123856,M,1990-08-03,11000
123858,F,1990-08-03,20800
123861,M,1966-08-03,20800
123877,F,1981-08-03,40010
123881,F,1977-08-03,11000
123889,M,1970-08-03,40010
123892,F,1994-08-03,11000
123897,M,1974-08-03,40010
123903,M,1980-08-03,40010
123904,F,1963-08-03,11000
123908,F,1961-08-03,11000
123916,F,1990-08-03,11000
123919,M,1966-08-03,40010
123926,M,1966-08-03,40010
123928,F,1971-08-03,20800
123933,F,1982-08-03,20800
123942,M,1996-08-03,11000
123949,M,1957-08-03,40010
123950,M,1972-08-03,40010
123952,F,1975-08-03,20800
123956,M,1987-08-03,40010
123958,F,1972-08-03,40010
123963,M,1969-08-03,20800
123965,F,1977-08-03,20800
123972,F,1987-08-03,11000
123979,M,1960-08-03,40010
123987,M,1986-08-03,20800
123995,M,1964-08-03,40010
123997,F,1994-08-03,11000
123998,F,1988-08-03,20800
124002,F,1972-08-03,11000
124018,M,1983-08-03,11000
124030,F,1994-08-03,20800
124083,M,1987-08-03,11000
124091,F,1997-08-03,11000
124099,F,1968-08-03,11000
124103,M,1980-08-03,20800
124113,F,1993-08-03,11000
124115,F,1962-08-03,11000
124116,F,1982-08-03,20800
124126,M,1975-08-03,40010
124129,F,1981-08-03,40010
124135,M,1984-08-03,40010
124137,F,1994-08-03,11000
124142,M,1960-08-03,11000
124149,F,1965-08-03,11000
124156,M,1973-08-03,20800
124174,M,1995-08-03,20800
124176,M,1973-08-03,40010
124192,M,1970-08-03,40010
124205,F,1968-08-03,11000
124321,F,1980-08-03,11000
124323,F,1996-08-03,40010
124331,M,1963-08-03,40010
124346,F,1987-08-03,11000
124347,F,1993-08-03,20800
124351,F,1962-08-03,20800
124352,F,1984-08-03,20800
124370,M,1984-08-03,40010
124372,F,1994-08-03,11000
124395,M,1965-08-03,20800
124435,M,1960-08-03,11000
124443,M,1969-08-03,40010
124444,M,1995-08-03,40010
124445,M,1991-08-03,40010
124446,M,1978-08-03,11000
124452,M,1973-08-03,11000
124465,M,1963-08-03,20800
124467,F,1990-08-03,40010
124468,F,1981-08-03,40010
124473,M,1971-08-03,20800
124479,F,1977-08-03,11000
124510,F,1982-08-03,11000
124512,F,1972-08-03,40010
124517,F,1971-08-03,11000
124519,F,1967-08-03,40010
124534,M,1965-08-03,11000
124537,F,1960-08-03,20800
124539,M,1975-08-03,11000
124564,M,1960-08-03,40010
124568,F,1992-08-03,20800
124569,M,1972-08-03,40010
124580,M,1971-08-03,20800
124609,M,1966-08-03,40010
124618,F,1986-08-03,11000
124627,M,1991-08-03,20800
124646,F,1971-08-03,40010
124660,F,1996-08-03,20800
124665,F,1978-08-03,20800
124666,F,1997-08-03,20800
124667,F,1965-08-03,20800
124674,M,1973-08-03,11000
124687,M,1984-08-03,40010
124690,F,1961-08-03,11000
124694,F,1958-08-03,11000
124701,M,1981-08-03,11000
124716,M,1963-08-03,40010
124721,F,1957-08-03,11000
124733,M,1973-08-03,40010
124748,F,1982-08-03,11000
124751,M,1992-08-03,11000
124758,F,1958-08-03,40010
124759,F,1988-08-03,40010
124763,M,1969-08-03,40010
124773,F,1973-08-03,40010
124776,F,1988-08-03,20800
124789,F,1984-08-03,20800
124802,F,1992-08-03,40010
124806,M,1969-08-03,11000
124817,M,1966-08-03,40010
124818,M,1967-08-03,20800
124820,F,1993-08-03,11000
124821,F,1994-08-03,40010
124827,F,1994-08-03,40010
124830,M,1971-08-03,11000
124850,M,1970-08-03,11000
124854,M,1985-08-03,11000
124859,M,1973-08-03,40010
124877,F,1990-08-03,11000
124890,M,1974-08-03,11000
124928,M,1968-08-03,40010
124936,F,1960-08-03,11000
124939,F,1974-08-03,20800
124959,M,1958-08-03,40010
124962,F,1959-08-03,40010
124965,M,1978-08-03,20800
124976,M,1979-08-03,20800
124986,M,1975-08-03,40010
124991,F,1991-08-03,20800
124999,F,1959-08-03,40010
125003,F,1983-08-03,11000
125010,F,1970-08-03,11000
125020,F,1989-08-03,11000
125022,M,1973-08-03,11000
125024,M,1969-08-03,11000
125031,M,1957-08-03,40010
125056,M,1976-08-03,20800
125072,M,1969-08-03,11000
125086,F,1979-08-03,11000
125088,F,1981-08-03,20800
125091,M,1976-08-03,40010
125100,M,1961-08-03,11000
125105,M,1967-08-03,20800
125115,F,1980-08-03,40010
125128,M,1959-08-03,11000
125138,F,1986-08-03,11000
125139,M,1965-08-03,20800
125146,F,1989-08-03,40010
125162,F,1959-08-03,40010
125164,M,1963-08-03,11000
125176,M,1993-08-03,20800
125186,M,1969-08-03,40010
125201,M,1969-08-03,11000
125202,M,1959-08-03,20800
125216,M,1959-08-03,20800
125225,M,1976-08-03,11000
125228,F,1987-08-03,40010
125229,M,1970-08-03,40010
125232,M,1961-08-03,20800
125234,M,1976-08-03,40010
125243,M,1997-08-03,20800
125244,M,1968-08-03,40010
125265,M,1979-08-03,20800
125268,F,1987-08-03,40010
125274,M,1962-08-03,40010
125280,M,1964-08-03,40010
125287,F,1989-08-03,11000
125288,M,1977-08-03,40010
125291,F,1992-08-03,11000
125293,F,1993-08-03,20800
125299,F,1988-08-03,11000
125300,M,1971-08-03,40010
125308,M,1970-08-03,40010
125329,F,1987-08-03,40010
125330,M,1978-08-03,20800
125332,M,1968-08-03,40010
125339,F,1994-08-03,20800
125359,M,1970-08-03,40010
125361,M,1976-08-03,40010
125364,M,1970-08-03,11000
125381,M,1994-08-03,11000
125388,M,1973-08-03,11000
125395,F,1983-08-03,11000
125407,M,1966-08-03,20800
125414,F,1960-08-03,40010
125415,F,1969-08-03,40010
125417,M,1972-08-03,20800
125425,F,1994-08-03,40010
125431,M,1959-08-03,40010
125437,F,1968-08-03,11000
125453,F,1984-08-03,40010
125455,M,1975-08-03,20800
125460,M,1981-08-03,11000
125470,M,1996-08-03,11000
125471,M,1975-08-03,40010
125481,F,1980-08-03,20800
125484,M,1964-08-03,11000
125487,F,1991-08-03,40010
125495,F,1959-08-03,20800
125496,M,1962-08-03,11000
125499,M,1961-08-03,40010
125503,M,1977-08-03,11000
125509,F,1987-08-03,40010
125520,M,1990-08-03,11000
125521,M,1972-08-03,40010
125525,M,1973-08-03,20800
125535,M,1976-08-03,40010
125560,M,1986-08-03,11000
125564,M,1958-08-03,40010
125579,M,1995-08-03,11000
125583,M,1958-08-03,11000
125609,F,1982-08-03,20800
125635,M,1992-08-03,40010
125638,F,1981-08-03,20800
125648,M,1959-08-03,20800
125650,M,1964-08-03,40010
125662,M,1978-08-03,11000
125673,M,1973-08-03,40010
125679,M,1957-08-03,20800
125686,M,1963-08-03,40010
125698,M,1967-08-03,11000
125702,F,1970-08-03,11000
125722,F,1992-08-03,11000
125723,M,1965-08-03,20800
125725,M,1965-08-03,40010
125737,M,1988-08-03,20800
125742,F,1986-08-03,11000
125761,M,1984-08-03,11000
125767,F,1969-08-03,11000
125769,F,1964-08-03,40010
125771,F,1997-08-03,11000
125777,M,1976-08-03,40010
125795,F,1964-08-03,11000
125798,M,1986-08-03,20800
125805,F,1967-08-03,11000
125812,F,1959-08-03,40010
125823,M,1968-08-03,40010
125832,F,1978-08-03,11000
125836,F,1970-08-03,20800
125838,M,1963-08-03,40010
125848,M,1964-08-03,40010
125850,F,1962-08-03,11000
125861,F,1959-08-03,11000
125866,M,1972-08-03,20800
125876,M,1958-08-03,11000
126006,F,1983-08-03,40010
126017,M,1965-08-03,11000
126019,M,1958-08-03,11000
126021,F,1961-08-03,11000
126032,F,1996-08-03,20800
126082,M,1959-08-03,20800
126090,M,1988-08-03,20800
126092,M,1990-08-03,20800
126097,M,1978-08-03,40010
126112,F,1991-08-03,40010
126113,M,1969-08-03,20800
126118,M,1965-08-03,40010
126119,M,1991-08-03,11000
126120,M,1995-08-03,20800
126122,M,1959-08-03,11000
126138,M,1957-08-03,20800
126144,F,1992-08-03,11000
126145,M,1968-08-03,40010
126177,F,1991-08-03,20800
126179,F,1980-08-03,20800
126189,M,1994-08-03,20800
126202,M,1959-08-03,20800
126219,F,1960-08-03,11000
126221,M,1977-08-03,40010
126232,F,1966-08-03,20800
126251,M,1977-08-03,40010
126256,M,1973-08-03,11000
126267,M,1957-08-03,40010
126282,F,1983-08-03,20800
126309,F,1993-08-03,40010
126322,F,1982-08-03,40010
126325,F,1973-08-03,11000
126339,M,1975-08-03,40010
126340,M,1994-08-03,20800
126350,F,1992-08-03,11000
126360,F,1995-08-03,20800
126385,F,1966-08-03,11000
126393,F,1989-08-03,11000
126397,F,1989-08-03,11000
126398,M,1975-08-03,40010
126400,M,1989-08-03,20800
126410,M,1989-08-03,20800
126412,M,1988-08-03,40010
126414,M,1991-08-03,20800
126426,M,1959-08-03,20800
126430,M,1978-08-03,20800
126458,M,1972-08-03,20800
126459,M,1988-08-03,11000
126463,F,1977-08-03,20800
126477,M,1978-08-03,40010
126513,F,1994-08-03,20800
126514,F,1977-08-03,20800
126529,M,1986-08-03,11000
126531,F,1992-08-03,40010
126541,M,1970-08-03,11000
126561,M,1971-08-03,40010
126572,F,1997-08-03,20800
126577,M,1966-08-03,20800
126594,F,1961-08-03,40010
126596,M,1963-08-03,11000
126597,F,1977-08-03,20800
126599,F,1959-08-03,40010
126600,F,1962-08-03,11000
126602,M,1971-08-03,11000
126606,M,1959-08-03,11000
126607,M,1984-08-03,40010
126610,M,1965-08-03,20800
126639,F,1978-08-03,11000
126642,F,1981-08-03,20800
126659,F,1996-08-03,11000
126666,F,1958-08-03,11000
126673,M,1967-08-03,40010
126674,M,1958-08-03,11000
126675,F,1977-08-03,11000
126678,F,1972-08-03,20800
126683,F,1991-08-03,11000
126703,F,1975-08-03,20800
126725,M,1970-08-03,11000
126731,F,1990-08-03,11000
126734,F,1961-08-03,11000
126741,M,1975-08-03,40010
126760,F,1973-08-03,20800
126761,M,1958-08-03,11000
126764,F,1972-08-03,11000
126766,F,1957-08-03,11000
126781,F,1971-08-03,11000
126784,F,1982-08-03,20800
126790,F,1965-08-03,11000
126791,M,1959-08-03,40010
126804,M,1960-08-03,20800
126807,M,1997-08-03,40010
126824,M,1993-08-03,11000
126825,F,1990-08-03,40010
126833,M,1967-08-03,11000
126835,M,1964-08-03,40010
126838,M,1975-08-03,40010
126843,M,1963-08-03,11000
126858,M,1975-08-03,20800
126865,F,1988-08-03,20800
126885,M,1986-08-03,20800
126886,M,1971-08-03,40010
126895,M,1993-08-03,20800
126898,F,1986-08-03,11000
126900,M,1972-08-03,11000
126906,M,1992-08-03,20800
126909,F,1997-08-03,20800
126913,F,1958-08-03,20800
126914,F,1989-08-03,20800
126931,F,1987-08-03,11000
126940,M,1988-08-03,40010
126948,F,1977-08-03,40010
126955,F,1981-08-03,20800
126957,M,1972-08-03,40010
126971,M,1992-08-03,20800
126974,M,1959-08-03,40010
126987,F,1980-08-03,11000
127001,F,1986-08-03,40010
127011,F,1984-08-03,11000
127014,M,1957-08-03,11000
127021,F,1988-08-03,11000
127023,M,1965-08-03,40010
127053,M,1969-08-03,20800
127056,M,1966-08-03,40010
127061,M,1969-08-03,40010
127062,F,1991-08-03,40010
127064,M,1966-08-03,40010
127079,F,1991-08-03,11000
127084,F,1989-08-03,40010
127086,M,1971-08-03,11000
127108,M,1970-08-03,11000
127109,M,1971-08-03,40010
127110,M,1973-08-03,20800
127124,F,1994-08-03,40010
127132,M,1978-08-03,40010
127134,F,1990-08-03,20800
127156,F,1995-08-03,11000
127168,M,1958-08-03,40010
127173,M,1959-08-03,20800
127187,M,1965-08-03,11000
127191,F,1979-08-03,20800
127195,F,1981-08-03,40010
127196,M,1965-08-03,11000
127202,F,1980-08-03,20800
127203,M,1959-08-03,11000
127232,F,1959-08-03,40010
127242,F,1984-08-03,20800
127244,F,1987-08-03,40010
127259,M,1968-08-03,20800
127260,F,1977-08-03,20800
127266,F,1957-08-03,20800
127290,M,1964-08-03,40010
127296,M,1993-08-03,20800
127303,M,1969-08-03,20800
127327,M,1965-08-03,40010
127329,F,1981-08-03,40010
127443,M,1961-08-03,20800
127558,M,1962-08-03,11000
127562,F,1988-08-03,11000
127571,M,1958-08-03,40010
127578,F,1983-08-03,40010
127600,F,1965-08-03,11000
127608,F,1996-08-03,40010
127645,F,1967-08-03,11000
127659,M,1976-08-03,40010
127674,M,1966-08-03,20800
127679,M,1971-08-03,11000
127690,M,1993-08-03,20800
127700,F,1985-08-03,20800
127702,M,1958-08-03,20800
127720,M,1977-08-03,40010
127732,M,1960-08-03,40010
127743,M,1959-08-03,20800
127751,F,1961-08-03,20800
127764,M,1970-08-03,20800
127808,F,1993-08-03,20800
127823,F,1989-08-03,11000
127829,M,1988-08-03,40010
127832,F,1989-08-03,20800
127833,M,1971-08-03,20800
127851,M,1963-08-03,20800
127859,M,1963-08-03,20800
127861,M,1958-08-03,40010
127876,F,1977-08-03,11000
127883,M,1958-08-03,20800
127896,F,1977-08-03,20800
127897,F,1987-08-03,40010
127902,M,1967-08-03,11000
127905,M,1961-08-03,11000
127910,F,1978-08-03,20800
127911,F,1959-08-03,11000
127917,M,1959-08-03,20800
127923,M,1959-08-03,40010
127925,M,1963-08-03,40010
127927,F,1959-08-03,20800
127930,M,1975-08-03,11000
127938,F,1970-08-03,11000
127942,F,1982-08-03,11000
127945,F,1986-08-03,11000
127960,F,1993-08-03,40010
127962,M,1963-08-03,40010
127964,M,1964-08-03,40010
127978,M,1973-08-03,11000
127981,M,1987-08-03,40010
127984,M,1971-08-03,20800
128011,F,1983-08-03,20800
128012,F,1980-08-03,40010
128022,M,1965-08-03,20800
128023,F,1995-08-03,20800
128028,M,1981-08-03,11000
128031,M,1960-08-03,40010
128034,M,1989-08-03,20800
128040,M,1974-08-03,40010
128051,M,1964-08-03,40010
128056,M,1981-08-03,11000
128058,F,1993-08-03,20800
128073,F,1964-08-03,40010
128077,F,1994-08-03,20800
128085,M,1993-08-03,11000
128091,F,1975-08-03,20800
128101,F,1981-08-03,20800
128131,M,1967-08-03,11000
128136,M,1989-08-03,20800
128137,M,1983-08-03,11000
128139,F,1985-08-03,40010
128141,F,1988-08-03,40010
128147,M,1960-08-03,11000
128148,F,1990-08-03,40010
128150,M,1967-08-03,40010
128155,M,1978-08-03,11000
128181,F,1984-08-03,40010
128192,F,1983-08-03,20800
128196,M,1973-08-03,11000
128212,M,1976-08-03,11000
128219,M,1969-08-03,11000
128233,M,1972-08-03,20800
128242,M,1968-08-03,40010
128247,M,1974-08-03,11000
128254,M,1976-08-03,40010
128269,M,1972-08-03,11000
128288,F,1970-08-03,40010
128289,F,1961-08-03,40010
128290,M,1957-08-03,40010
128293,F,1992-08-03,11000
128296,F,1963-08-03,11000
128298,F,1983-08-03,20800
128299,F,1964-08-03,20800
128309,M,1975-08-03,11000
128312,F,1985-08-03,20800
128313,M,1969-08-03,20800
128336,M,1966-08-03,11000
128340,F,1976-08-03,11000
128341,M,1958-08-03,11000
128343,F,1988-08-03,40010
128363,F,1992-08-03,11000
128368,M,1973-08-03,11000
128389,F,1966-08-03,40010
128392,F,1986-08-03,11000
128393,M,1970-08-03,40010
128401,F,1971-08-03,40010
128406,M,1977-08-03,11000
128407,F,1992-08-03,20800
128417,M,1959-08-03,11000
128421,F,1973-08-03,11000
128428,M,1978-08-03,40010
128435,F,1988-08-03,11000
128452,F,1965-08-03,40010
128466,F,1972-08-03,11000
128478,M,1964-08-03,11000
128485,M,1973-08-03,40010
128498,M,1981-08-03,11000
128520,M,1960-08-03,20800
128523,M,1962-08-03,11000
128524,M,1967-08-03,11000
128527,F,1959-08-03,40010
128532,M,1993-08-03,20800
128535,M,1968-08-03,11000
128557,F,1977-08-03,11000
128559,M,1977-08-03,11000
128571,F,1959-08-03,20800
128577,M,1981-08-03,40010
128582,M,1963-08-03,40010
128586,F,1966-08-03,20800
128587,F,1989-08-03,20800
128596,M,1976-08-03,40010
128602,F,1975-08-03,11000
128614,M,1997-08-03,20800
128635,M,1974-08-03,40010
128652,F,1977-08-03,20800
128653,M,1962-08-03,11000
128666,M,1971-08-03,11000
128696,F,1983-08-03,11000
128709,F,1962-08-03,11000
128715,F,1981-08-03,20800
128722,M,1958-08-03,11000
128732,F,1977-08-03,11000
128743,M,1978-08-03,11000
128755,F,1970-08-03,40010
128756,M,1959-08-03,11000
128775,M,1961-08-03,20800
128791,F,1983-08-03,40010
128814,M,1971-08-03,40010
128817,F,1970-08-03,11000
128831,M,1976-08-03,40010
128835,F,1959-08-03,11000
128842,M,1966-08-03,11000
128855,M,1994-08-03,11000
128856,M,1984-08-03,11000
128858,F,1966-08-03,11000
128874,F,1993-08-03,20800
128881,M,1988-08-03,40010
128883,M,1989-08-03,40010
128887,F,1996-08-03,40010
128890,M,1975-08-03,20800
128936,F,1996-08-03,11000
128944,M,1993-08-03,11000
128968,F,1993-08-03,11000
128970,M,1968-08-03,40010
128974,F,1970-08-03,40010
128986,M,1970-08-03,40010
128988,M,1983-08-03,20800
129042,M,1980-08-03,11000
129043,F,1959-08-03,20800
129056,F,1984-08-03,11000
129058,F,1970-08-03,11000
129067,F,1967-08-03,40010
129089,M,1975-08-03,40010
129102,M,1971-08-03,40010
129105,M,1969-08-03,20800
129118,F,1974-08-03,40010
129128,F,1993-08-03,40010
129129,M,1976-08-03,20800
129141,M,1958-08-03,40010
129143,F,1989-08-03,20800
129145,F,1958-08-03,40010
129165,F,1982-08-03,40010
129166,M,1991-08-03,20800
129177,F,1978-08-03,11000
129186,M,1965-08-03,40010
129190,M,1965-08-03,40010
129201,F,1966-08-03,40010
129202,M,1964-08-03,40010
129208,M,1974-08-03,40010
129213,M,1985-08-03,20800
129214,F,1985-08-03,20800
129215,F,1977-08-03,11000
129227,M,1971-08-03,40010
129229,M,1961-08-03,40010
129234,M,1978-08-03,11000
129236,F,1987-08-03,20800
129238,M,1974-08-03,40010
129248,M,1967-08-03,40010
129253,M,1967-08-03,20800
129259,F,1961-08-03,40010
129265,M,1993-08-03,20800
129305,M,1966-08-03,11000
129316,F,1977-08-03,11000
129321,M,1992-08-03,40010
129336,F,1961-08-03,11000
129345,M,1963-08-03,40010
129349,F,1967-08-03,20800
129350,F,1979-08-03,20800
129358,M,1991-08-03,11000
129364,F,1964-08-03,40010
129365,M,1963-08-03,40010
129370,F,1977-08-03,20800
129384,M,1962-08-03,11000
129385,F,1960-08-03,40010
129395,F,1989-08-03,20800
129396,M,1991-08-03,20800
129407,F,1957-08-03,40010
129410,F,1993-08-03,20800
129423,F,1958-08-03,20800
129436,F,1974-08-03,20800
129438,F,1983-08-03,40010
129455,F,1986-08-03,20800
129456,M,1989-08-03,20800
129458,F,1957-08-03,40010
129465,F,1995-08-03,11000
129467,F,1984-08-03,40010
129468,M,1959-08-03,20800
129471,F,1960-08-03,40010
129472,M,1962-08-03,40010
129487,M,1965-08-03,40010
129489,M,1961-08-03,20800
129491,M,1971-08-03,11000
129507,M,1981-08-03,11000
129513,M,1973-08-03,11000
129537,F,1963-08-03,11000
129544,F,1964-08-03,20800
129551,F,1964-08-03,11000
129556,F,1971-08-03,40010
129559,M,1974-08-03,40010
129567,M,1982-08-03,11000
129570,F,1987-08-03,40010
129582,F,1975-08-03,20800
129606,F,1985-08-03,11000
129611,M,1991-08-03,40010
129616,F,1965-08-03,40010
129619,M,1979-08-03,40010
129622,M,1979-08-03,11000
129638,M,1977-08-03,11000
129653,F,1976-08-03,40010
129657,F,1983-08-03,20800
129662,F,1964-08-03,40010
129667,F,1976-08-03,11000
129673,M,1981-08-03,20800
129680,M,1968-08-03,40010
129694,F,1961-08-03,20800
129696,M,1976-08-03,40010
129701,F,1981-08-03,11000
129704,F,1957-08-03,40010
129716,M,1975-08-03,20800
129724,M,1987-08-03,11000
129738,M,1967-08-03,20800
129747,M,1970-08-03,40010
129755,F,1982-08-03,11000
129758,F,1988-08-03,40010
129761,F,1961-08-03,11000
129762,M,1975-08-03,11000
129771,F,1978-08-03,11000
129775,M,1985-08-03,40010
129783,F,1972-08-03,20800
129784,M,1967-08-03,20800
129814,M,1970-08-03,11000
129827,F,1988-08-03,20800
129836,F,1989-08-03,20800
129848,M,1976-08-03,20800
129849,F,1972-08-03,11000
129851,F,1988-08-03,11000
129854,F,1971-08-03,40010
129859,F,1965-08-03,20800
129860,F,1981-08-03,20800
129863,M,1963-08-03,11000
129872,F,1981-08-03,20800
129878,M,1960-08-03,40010
129880,F,1982-08-03,11000
129881,M,1986-08-03,11000
129883,M,1989-08-03,20800
129884,F,1957-08-03,40010
129887,F,1963-08-03,20800
129890,F,1971-08-03,11000
129894,F,1977-08-03,11000
129895,M,1974-08-03,11000
129904,M,1961-08-03,11000
129906,M,1957-08-03,40010
129919,F,1967-08-03,11000
129920,F,1983-08-03,11000
129974,M,1974-08-03,20800
129983,F,1958-08-03,11000
129988,M,1967-08-03,20800
129994,F,1984-08-03,20800
129996,M,1966-08-03,11000
130061,M,1974-08-03,40010
130063,F,1957-08-03,20800
130076,M,1972-08-03,11000
130098,M,1965-08-03,40010
130106,F,1968-08-03,11000
130111,F,1980-08-03,11000
130112,M,1989-08-03,20800
130115,F,1992-08-03,11000
130127,F,1957-08-03,20800
130135,M,1973-08-03,11000
130159,M,1974-08-03,11000
130160,M,1986-08-03,40010
130161,F,1971-08-03,11000
130173,F,1991-08-03,11000
130175,M,1968-08-03,40010
130184,M,1993-08-03,11000
130191,M,1971-08-03,20800
130198,M,1972-08-03,40010
130207,F,1960-08-03,11000
130209,F,1985-08-03,20800
130213,F,1978-08-03,11000
130251,F,1957-08-03,20800
130255,M,1996-08-03,20800
130256,F,1968-08-03,11000
130258,F,1964-08-03,20800
130262,F,1992-08-03,20800
130304,F,1980-08-03,11000
130310,M,1963-08-03,20800
130332,F,1963-08-03,11000
130338,F,1966-08-03,40010
130354,F,1981-08-03,40010
130355,F,1977-08-03,20800
130365,F,1977-08-03,40010
130367,F,1973-08-03,40010
130372,M,1961-08-03,40010
130389,F,1978-08-03,20800
130394,M,1960-08-03,40010
130397,F,1968-08-03,40010
130407,M,1967-08-03,11000
130413,M,1969-08-03,11000
130414,F,1988-08-03,11000
130415,M,1970-08-03,20800
130423,M,1968-08-03,40010
130424,M,1960-08-03,40010
130427,F,1984-08-03,11000
130438,M,1977-08-03,40010
130439,M,1977-08-03,40010
130445,M,1965-08-03,40010
130453,M,1957-08-03,20800
130454,M,1958-08-03,40010
130456,F,1983-08-03,11000
130460,M,1960-08-03,11000
130465,F,1989-08-03,20800
130511,F,1970-08-03,11000
130528,F,1968-08-03,20800
130530,F,1966-08-03,20800
130536,M,1981-08-03,11000
130538,F,1975-08-03,11000
130539,M,1964-08-03,20800
130542,F,1974-08-03,40010
130544,F,1996-08-03,20800
130548,M,1959-08-03,20800
130567,M,1977-08-03,20800
130569,M,1970-08-03,11000
130573,F,1988-08-03,11000
130574,F,1973-08-03,11000
130576,M,1981-08-03,11000
130579,F,1990-08-03,40010
130589,F,1986-08-03,11000
130591,F,1995-08-03,40010
130594,M,1971-08-03,11000
130597,M,1967-08-03,40010
130628,M,1972-08-03,20800
130635,F,1984-08-03,20800
130637,M,1959-08-03,11000
130647,M,1970-08-03,20800
130657,M,1978-08-03,11000
130672,M,1982-08-03,11000
130685,F,1990-08-03,40010
130686,F,1977-08-03,40010
130688,M,1975-08-03,11000
130693,M,1957-08-03,40010
130699,M,1957-08-03,11000
130710,F,1961-08-03,40010
130729,M,1972-08-03,40010
130750,M,1996-08-03,11000
130764,F,1964-08-03,11000
130773,F,1996-08-03,40010
130774,M,1974-08-03,11000
130777,F,1992-08-03,40010
130797,M,1971-08-03,40010
130804,M,1976-08-03,20800
130824,M,1974-08-03,40010
130834,M,1987-08-03,11000
130835,M,1961-08-03,11000
130838,F,1974-08-03,11000
130849,F,1961-08-03,11000
